date,sku,units,price,on_promo
2026-02-10,SCREEN-GUARD,3,12.99,0
2026-02-10,STAND-ALU,2,29.99,0
2026-02-10,STICKER-PACK,2,4.99,0
2026-02-10,WIDGET-BLUE,7,19.99,0
2026-02-10,WIDGET-RED,18,19.99,0
2026-02-11,CABLE-USBC,55,9.99,0
2026-02-11,CASE-CLEAR,9,14.99,0
2026-02-11,CHARGER-65W,12,39.99,0
2026-02-11,GADGET-MINI,5,24.99,0
2026-02-11,GADGET-PRO,21,49.99,0
2026-02-11,SCREEN-GUARD,5,12.99,0
2026-02-11,STAND-ALU,4,29.99,0
2026-02-11,STICKER-PACK,5,4.99,0
2026-02-11,WIDGET-BLUE,9,19.99,0
2026-02-11,WIDGET-RED,29,19.99,0
2026-02-12,CABLE-USBC,55,9.99,0
2026-02-12,CASE-CLEAR,1,14.99,0
2026-02-12,CHARGER-65W,16,39.99,0
2026-02-12,GADGET-MINI,4,24.99,0
2026-02-12,GADGET-PRO,15,49.99,0
2026-02-12,SCREEN-GUARD,15,12.99,0
2026-02-12,STAND-ALU,14,29.99,0
2026-02-12,WIDGET-BLUE,27,19.99,0
2026-02-12,WIDGET-RED,15,19.99,0
2026-02-13,CABLE-USBC,43,9.99,0
2026-02-13,CASE-CLEAR,5,14.99,0
2026-02-13,CHARGER-65W,13,39.99,0
2026-02-13,GADGET-MINI,6,24.99,0
2026-02-13,GADGET-PRO,12,49.99,0
2026-02-13,SCREEN-GUARD,4,12.99,0
2026-02-13,STAND-ALU,2,29.99,0
2026-02-13,STICKER-PACK,1,4.99,0
2026-02-13,WIDGET-BLUE,23,19.99,0
2026-02-13,WIDGET-RED,20,19.99,0
2026-02-14,CABLE-USBC,41,9.99,0
2026-02-14,CASE-CLEAR,12,14.99,0
2026-02-14,CHARGER-65W,20,39.99,0
2026-02-14,GADGET-MINI,17,24.99,0
2026-02-14,GADGET-PRO,31,49.99,0
2026-02-14,SCREEN-GUARD,8,12.99,0
2026-02-14,STICKER-PACK,3,4.99,0
2026-02-14,WIDGET-BLUE,18,19.99,0
2026-02-14,WIDGET-RED,30,19.99,0
2026-02-15,CABLE-USBC,61,9.99,0
2026-02-15,CASE-CLEAR,14,14.99,0
2026-02-15,CHARGER-65W,16,39.99,0
2026-02-15,GADGET-MINI,28,24.99,0
2026-02-15,GADGET-PRO,33,49.99,0
2026-02-15,SCREEN-GUARD,7,12.99,0
2026-02-15,STICKER-PACK,7,4.99,0
2026-02-15,WIDGET-BLUE,35,19.99,0
2026-02-15,WIDGET-RED,44,19.99,0
2026-02-16,CABLE-USBC,67,9.99,0
2026-02-16,CASE-CLEAR,8,14.99,0
2026-02-16,CHARGER-65W,15,39.99,0
2026-02-16,GADGET-MINI,10,24.99,0
2026-02-16,GADGET-PRO,14,49.99,0
2026-02-16,SCREEN-GUARD,33,12.99,0
2026-02-16,STICKER-PACK,10,4.99,0
2026-02-16,WIDGET-BLUE,20,19.99,0
2026-02-16,WIDGET-RED,23,19.99,0
2026-02-17,CABLE-USBC,30,9.99,0
2026-02-17,CASE-CLEAR,2,14.99,0
2026-02-17,CHARGER-65W,11,39.99,0
2026-02-17,GADGET-MINI,9,24.99,0
2026-02-17,GADGET-PRO,19,49.99,0
2026-02-17,SCREEN-GUARD,4,12.99,0
2026-02-17,STAND-ALU,6,29.99,0
2026-02-17,STICKER-PACK,4,4.99,0
2026-02-17,WIDGET-BLUE,15,19.99,0
2026-02-17,WIDGET-RED,23,19.99,0
2026-02-18,CABLE-USBC,56,9.99,0
2026-02-18,CASE-CLEAR,13,14.99,0
2026-02-18,CHARGER-65W,19,39.99,0
2026-02-18,GADGET-MINI,2,24.99,0
2026-02-18,GADGET-PRO,21,49.99,0
2026-02-18,SCREEN-GUARD,10,12.99,0
2026-02-18,WIDGET-BLUE,24,19.99,0
2026-02-18,WIDGET-RED,23,19.99,0
2026-02-19,CABLE-USBC,39,9.99,0
2026-02-19,CASE-CLEAR,6,14.99,0
2026-02-19,CHARGER-65W,3,39.99,0
2026-02-19,GADGET-MINI,1,24.99,0
2026-02-19,GADGET-PRO,12,49.99,0
2026-02-19,SCREEN-GUARD,5,12.99,0
2026-02-19,STAND-ALU,2,29.99,0
2026-02-19,WIDGET-BLUE,28,19.99,0
2026-02-19,WIDGET-RED,22,19.99,0
2026-02-20,CABLE-USBC,71,9.99,0
2026-02-20,CASE-CLEAR,10,14.99,0
2026-02-20,CHARGER-65W,15,39.99,0
2026-02-20,GADGET-MINI,7,24.99,0
2026-02-20,GADGET-PRO,17,49.99,0
2026-02-20,SCREEN-GUARD,10,12.99,0
2026-02-20,STAND-ALU,6,29.99,0
2026-02-20,STICKER-PACK,1,4.99,1
2026-02-20,WIDGET-BLUE,27,19.99,0
2026-02-20,WIDGET-RED,22,19.99,0
2026-02-21,CABLE-USBC,48,9.99,0
2026-02-21,CASE-CLEAR,3,14.99,0
2026-02-21,CHARGER-65W,25,39.99,0
2026-02-21,GADGET-MINI,6,24.99,0
2026-02-21,GADGET-PRO,23,49.99,0
2026-02-21,SCREEN-GUARD,7,12.99,0
2026-02-21,STAND-ALU,4,29.99,0
2026-02-21,STICKER-PACK,3,4.99,0
2026-02-21,WIDGET-BLUE,21,19.99,0
2026-02-21,WIDGET-RED,26,19.99,0
2026-02-22,CABLE-USBC,45,9.99,0
2026-02-22,CASE-CLEAR,26,14.99,1
2026-02-22,CHARGER-65W,23,39.99,0
2026-02-22,GADGET-MINI,10,24.99,0
2026-02-22,GADGET-PRO,24,49.99,0
2026-02-22,SCREEN-GUARD,3,12.99,0
2026-02-22,STAND-ALU,2,29.99,0
2026-02-22,STICKER-PACK,6,4.99,0
2026-02-22,WIDGET-BLUE,26,19.99,0
2026-02-22,WIDGET-RED,28,19.99,0
2026-02-23,CABLE-USBC,45,9.99,0
2026-02-23,CASE-CLEAR,5,14.99,0
2026-02-23,CHARGER-65W,9,39.99,0
2026-02-23,GADGET-MINI,8,24.99,0
2026-02-23,GADGET-PRO,17,49.99,0
2026-02-23,SCREEN-GUARD,10,12.99,0
2026-02-23,STAND-ALU,2,29.99,0
2026-02-23,STICKER-PACK,3,4.99,0
2026-02-23,WIDGET-BLUE,26,19.99,0
2026-02-23,WIDGET-RED,31,19.99,0
2026-02-24,CABLE-USBC,51,9.99,0
2026-02-24,CHARGER-65W,33,39.99,1
2026-02-24,GADGET-MINI,8,24.99,0
2026-02-24,GADGET-PRO,31,49.99,0
2026-02-24,SCREEN-GUARD,2,12.99,0
2026-02-24,STICKER-PACK,1,4.99,0
2026-02-24,WIDGET-BLUE,21,19.99,0
2026-02-24,WIDGET-RED,24,19.99,0
2026-02-25,CABLE-USBC,51,9.99,0
2026-02-25,CASE-CLEAR,14,14.99,0
2026-02-25,CHARGER-65W,5,39.99,0
2026-02-25,GADGET-MINI,14,24.99,0
2026-02-25,GADGET-PRO,18,49.99,0
2026-02-25,SCREEN-GUARD,4,12.99,0
2026-02-25,STAND-ALU,6,29.99,0
2026-02-25,STICKER-PACK,1,4.99,0
2026-02-25,WIDGET-BLUE,17,19.99,0
2026-02-25,WIDGET-RED,23,19.99,0
2026-02-26,CABLE-USBC,52,9.99,0
2026-02-26,CASE-CLEAR,7,14.99,0
2026-02-26,CHARGER-65W,11,39.99,0
2026-02-26,GADGET-MINI,3,24.99,0
2026-02-26,GADGET-PRO,12,49.99,0
2026-02-26,SCREEN-GUARD,5,12.99,0
2026-02-26,STAND-ALU,3,29.99,0
2026-02-26,STICKER-PACK,5,4.99,0
2026-02-26,WIDGET-BLUE,14,19.99,0
2026-02-26,WIDGET-RED,25,19.99,0
2026-02-27,CABLE-USBC,48,9.99,0
2026-02-27,CASE-CLEAR,9,14.99,0
2026-02-27,CHARGER-65W,15,39.99,0
2026-02-27,GADGET-MINI,2,24.99,0
2026-02-27,GADGET-PRO,19,49.99,0
2026-02-27,SCREEN-GUARD,6,12.99,0
2026-02-27,STAND-ALU,8,29.99,0
2026-02-27,STICKER-PACK,4,4.99,0
2026-02-27,WIDGET-BLUE,21,19.99,0
2026-02-27,WIDGET-RED,23,19.99,0
2026-02-28,CABLE-USBC,51,9.99,0
2026-02-28,CASE-CLEAR,4,14.99,0
2026-02-28,CHARGER-65W,12,39.99,0
2026-02-28,GADGET-MINI,12,24.99,0
2026-02-28,GADGET-PRO,23,49.99,0
2026-02-28,SCREEN-GUARD,6,12.99,0
2026-02-28,STAND-ALU,5,29.99,0
2026-02-28,STICKER-PACK,3,4.99,0
2026-02-28,WIDGET-BLUE,22,19.99,0
2026-02-28,WIDGET-RED,21,19.99,0
2026-03-01,CABLE-USBC,70,9.99,0
2026-03-01,CASE-CLEAR,9,14.99,0
2026-03-01,CHARGER-65W,16,39.99,0
2026-03-01,GADGET-MINI,21,24.99,0
2026-03-01,GADGET-PRO,38,49.99,0
2026-03-01,SCREEN-GUARD,21,12.99,1
2026-03-01,STAND-ALU,4,29.99,0
2026-03-01,STICKER-PACK,1,4.99,0
2026-03-01,WIDGET-BLUE,37,19.99,0
2026-03-01,WIDGET-RED,28,19.99,0
2026-03-02,CABLE-USBC,57,9.99,0
2026-03-02,CASE-CLEAR,16,14.99,0
2026-03-02,CHARGER-65W,14,39.99,0
2026-03-02,GADGET-MINI,2,24.99,0
2026-03-02,GADGET-PRO,16,49.99,0
2026-03-02,SCREEN-GUARD,12,12.99,0
2026-03-02,STAND-ALU,3,29.99,0
2026-03-02,STICKER-PACK,8,4.99,0
2026-03-02,WIDGET-BLUE,29,19.99,0
2026-03-02,WIDGET-RED,46,19.99,0
2026-03-03,CABLE-USBC,67,9.99,0
2026-03-03,CASE-CLEAR,11,14.99,0
2026-03-03,CHARGER-65W,14,39.99,0
2026-03-03,GADGET-MINI,4,24.99,0
2026-03-03,GADGET-PRO,29,49.99,0
2026-03-03,SCREEN-GUARD,1,12.99,0
2026-03-03,STAND-ALU,3,29.99,0
2026-03-03,STICKER-PACK,4,4.99,0
2026-03-03,WIDGET-BLUE,23,19.99,0
2026-03-03,WIDGET-RED,29,19.99,0
2026-03-04,CABLE-USBC,35,9.99,0
2026-03-04,CASE-CLEAR,16,14.99,0
2026-03-04,CHARGER-65W,15,39.99,0
2026-03-04,GADGET-MINI,9,24.99,0
2026-03-04,GADGET-PRO,21,49.99,0
2026-03-04,SCREEN-GUARD,4,12.99,0
2026-03-04,STAND-ALU,11,29.99,0
2026-03-04,STICKER-PACK,5,4.99,0
2026-03-04,WIDGET-BLUE,15,19.99,0
2026-03-04,WIDGET-RED,17,19.99,0
2026-03-05,CABLE-USBC,48,9.99,0
2026-03-05,CASE-CLEAR,6,14.99,0
2026-03-05,CHARGER-65W,10,39.99,0
2026-03-05,GADGET-MINI,4,24.99,0
2026-03-05,GADGET-PRO,10,49.99,0
2026-03-05,SCREEN-GUARD,7,12.99,0
2026-03-05,STAND-ALU,9,29.99,0
2026-03-05,STICKER-PACK,7,4.99,0
2026-03-05,WIDGET-BLUE,20,19.99,0
2026-03-05,WIDGET-RED,24,19.99,0
2026-03-06,CABLE-USBC,53,9.99,0
2026-03-06,CASE-CLEAR,20,14.99,0
2026-03-06,CHARGER-65W,11,39.99,0
2026-03-06,GADGET-MINI,11,24.99,0
2026-03-06,GADGET-PRO,18,49.99,0
2026-03-06,SCREEN-GUARD,2,12.99,0
2026-03-06,STAND-ALU,4,29.99,0
2026-03-06,STICKER-PACK,2,4.99,0
2026-03-06,WIDGET-BLUE,23,19.99,0
2026-03-06,WIDGET-RED,36,19.99,0
2026-03-07,CABLE-USBC,50,9.99,0
2026-03-07,CASE-CLEAR,12,14.99,0
2026-03-07,CHARGER-65W,16,39.99,0
2026-03-07,GADGET-MINI,11,24.99,0
2026-03-07,GADGET-PRO,23,49.99,0
2026-03-07,SCREEN-GUARD,13,12.99,0
2026-03-07,STAND-ALU,7,29.99,0
2026-03-07,WIDGET-BLUE,16,19.99,0
2026-03-07,WIDGET-RED,19,19.99,0
2026-03-08,CABLE-USBC,49,9.99,0
2026-03-08,CASE-CLEAR,5,14.99,0
2026-03-08,CHARGER-65W,15,39.99,0
2026-03-08,GADGET-MINI,32,24.99,1
2026-03-08,GADGET-PRO,26,49.99,0
2026-03-08,SCREEN-GUARD,8,12.99,1
2026-03-08,STICKER-PACK,1,4.99,0
2026-03-08,WIDGET-BLUE,20,19.99,0
2026-03-08,WIDGET-RED,19,19.99,0
2026-03-09,CABLE-USBC,54,9.99,0
2026-03-09,CASE-CLEAR,7,14.99,0
2026-03-09,CHARGER-65W,17,39.99,0
2026-03-09,GADGET-MINI,4,24.99,0
2026-03-09,GADGET-PRO,13,49.99,0
2026-03-09,SCREEN-GUARD,2,12.99,0
2026-03-09,STICKER-PACK,10,4.99,1
2026-03-09,WIDGET-BLUE,17,19.99,0
2026-03-09,WIDGET-RED,23,19.99,0
2026-03-10,CABLE-USBC,52,9.99,0
2026-03-10,CHARGER-65W,17,39.99,0
2026-03-10,GADGET-MINI,3,24.99,0
2026-03-10,GADGET-PRO,36,49.99,0
2026-03-10,SCREEN-GUARD,9,12.99,0
2026-03-10,STAND-ALU,4,29.99,0
2026-03-10,STICKER-PACK,2,4.99,0
2026-03-10,WIDGET-BLUE,14,19.99,0
2026-03-10,WIDGET-RED,25,19.99,0
2026-03-11,CABLE-USBC,47,9.99,0
2026-03-11,CASE-CLEAR,13,14.99,0
2026-03-11,CHARGER-65W,18,39.99,0
2026-03-11,GADGET-MINI,18,24.99,0
2026-03-11,GADGET-PRO,24,49.99,0
2026-03-11,SCREEN-GUARD,16,12.99,0
2026-03-11,STICKER-PACK,2,4.99,0
2026-03-11,WIDGET-BLUE,14,19.99,0
2026-03-11,WIDGET-RED,19,19.99,0
2026-03-12,CABLE-USBC,52,9.99,0
2026-03-12,CASE-CLEAR,6,14.99,1
2026-03-12,CHARGER-65W,11,39.99,0
2026-03-12,GADGET-MINI,14,24.99,0
2026-03-12,GADGET-PRO,11,49.99,0
2026-03-12,SCREEN-GUARD,4,12.99,0
2026-03-12,STAND-ALU,3,29.99,0
2026-03-12,STICKER-PACK,8,4.99,0
2026-03-12,WIDGET-BLUE,26,19.99,0
2026-03-12,WIDGET-RED,28,19.99,0
2026-03-13,CABLE-USBC,48,9.99,0
2026-03-13,CASE-CLEAR,7,14.99,0
2026-03-13,CHARGER-65W,18,39.99,0
2026-03-13,GADGET-MINI,32,24.99,1
2026-03-13,GADGET-PRO,12,49.99,0
2026-03-13,SCREEN-GUARD,6,12.99,0
2026-03-13,STAND-ALU,3,29.99,0
2026-03-13,STICKER-PACK,2,4.99,0
2026-03-13,WIDGET-BLUE,13,19.99,0
2026-03-13,WIDGET-RED,26,19.99,0
2026-03-14,CABLE-USBC,56,9.99,0
2026-03-14,CASE-CLEAR,15,14.99,0
2026-03-14,CHARGER-65W,12,39.99,0
2026-03-14,GADGET-MINI,11,24.99,0
2026-03-14,GADGET-PRO,60,49.99,1
2026-03-14,SCREEN-GUARD,7,12.99,1
2026-03-14,STICKER-PACK,2,4.99,0
2026-03-14,WIDGET-BLUE,33,19.99,0
2026-03-14,WIDGET-RED,20,19.99,0
2026-03-15,CABLE-USBC,69,9.99,0
2026-03-15,CASE-CLEAR,26,14.99,0
2026-03-15,CHARGER-65W,19,39.99,0
2026-03-15,GADGET-MINI,13,24.99,0
2026-03-15,GADGET-PRO,20,49.99,0
2026-03-15,SCREEN-GUARD,12,12.99,0
2026-03-15,STAND-ALU,16,29.99,0
2026-03-15,STICKER-PACK,8,4.99,0
2026-03-15,WIDGET-BLUE,41,19.99,0
2026-03-15,WIDGET-RED,28,19.99,0
2026-03-16,CABLE-USBC,45,9.99,0
2026-03-16,CASE-CLEAR,4,14.99,0
2026-03-16,CHARGER-65W,32,39.99,0
2026-03-16,GADGET-MINI,26,24.99,1
2026-03-16,GADGET-PRO,28,49.99,0
2026-03-16,SCREEN-GUARD,8,12.99,0
2026-03-16,STAND-ALU,1,29.99,0
2026-03-16,STICKER-PACK,3,4.99,0
2026-03-16,WIDGET-BLUE,23,19.99,0
2026-03-16,WIDGET-RED,26,19.99,0
2026-03-17,CABLE-USBC,89,9.99,0
2026-03-17,CASE-CLEAR,7,14.99,0
2026-03-17,CHARGER-65W,6,39.99,0
2026-03-17,GADGET-MINI,7,24.99,0
2026-03-17,GADGET-PRO,35,49.99,1
2026-03-17,SCREEN-GUARD,12,12.99,0
2026-03-17,STAND-ALU,17,29.99,0
2026-03-17,WIDGET-BLUE,24,19.99,0
2026-03-17,WIDGET-RED,22,19.99,0
2026-03-18,CABLE-USBC,60,9.99,0
2026-03-18,CASE-CLEAR,8,14.99,0
2026-03-18,CHARGER-65W,11,39.99,0
2026-03-18,GADGET-MINI,5,24.99,0
2026-03-18,GADGET-PRO,24,49.99,0
2026-03-18,SCREEN-GUARD,8,12.99,0
2026-03-18,STAND-ALU,7,29.99,0
2026-03-18,STICKER-PACK,9,4.99,0
2026-03-18,WIDGET-BLUE,14,19.99,0
2026-03-18,WIDGET-RED,29,19.99,0
2026-03-19,CABLE-USBC,47,9.99,0
2026-03-19,CASE-CLEAR,20,14.99,1
2026-03-19,CHARGER-65W,9,39.99,0
2026-03-19,GADGET-MINI,8,24.99,0
2026-03-19,GADGET-PRO,27,49.99,0
2026-03-19,SCREEN-GUARD,5,12.99,0
2026-03-19,STAND-ALU,5,29.99,0
2026-03-19,STICKER-PACK,3,4.99,0
2026-03-19,WIDGET-BLUE,22,19.99,0
2026-03-19,WIDGET-RED,29,19.99,0
2026-03-20,CABLE-USBC,45,9.99,0
2026-03-20,CASE-CLEAR,9,14.99,0
2026-03-20,CHARGER-65W,8,39.99,0
2026-03-20,GADGET-MINI,9,24.99,0
2026-03-20,GADGET-PRO,21,49.99,0
2026-03-20,SCREEN-GUARD,5,12.99,0
2026-03-20,STAND-ALU,2,29.99,0
2026-03-20,STICKER-PACK,28,4.99,0
2026-03-20,WIDGET-BLUE,14,19.99,0
2026-03-20,WIDGET-RED,19,19.99,0
2026-03-21,CABLE-USBC,42,9.99,0
2026-03-21,CASE-CLEAR,27,14.99,1
2026-03-21,CHARGER-65W,10,39.99,0
2026-03-21,GADGET-MINI,23,24.99,0
2026-03-21,GADGET-PRO,16,49.99,0
2026-03-21,SCREEN-GUARD,5,12.99,0
2026-03-21,STAND-ALU,5,29.99,0
2026-03-21,STICKER-PACK,4,4.99,0
2026-03-21,WIDGET-BLUE,13,19.99,0
2026-03-21,WIDGET-RED,27,19.99,0
2026-03-22,CABLE-USBC,47,9.99,0
2026-03-22,CASE-CLEAR,7,14.99,0
2026-03-22,CHARGER-65W,21,39.99,0
2026-03-22,GADGET-MINI,6,24.99,0
2026-03-22,GADGET-PRO,32,49.99,0
2026-03-22,SCREEN-GUARD,11,12.99,0
2026-03-22,STAND-ALU,2,29.99,0
2026-03-22,STICKER-PACK,6,4.99,0
2026-03-22,WIDGET-BLUE,29,19.99,0
2026-03-22,WIDGET-RED,27,19.99,0
2026-03-23,CABLE-USBC,41,9.99,0
2026-03-23,CASE-CLEAR,3,14.99,0
2026-03-23,CHARGER-65W,10,39.99,0
2026-03-23,GADGET-MINI,14,24.99,0
2026-03-23,GADGET-PRO,26,49.99,0
2026-03-23,SCREEN-GUARD,5,12.99,0
2026-03-23,STAND-ALU,5,29.99,0
2026-03-23,STICKER-PACK,2,4.99,0
2026-03-23,WIDGET-BLUE,12,19.99,0
2026-03-23,WIDGET-RED,31,19.99,0
2026-03-24,CABLE-USBC,54,9.99,0
2026-03-24,CASE-CLEAR,10,14.99,0
2026-03-24,CHARGER-65W,15,39.99,0
2026-03-24,GADGET-MINI,11,24.99,0
2026-03-24,GADGET-PRO,14,49.99,0
2026-03-24,SCREEN-GUARD,9,12.99,0
2026-03-24,STAND-ALU,2,29.99,0
2026-03-24,STICKER-PACK,13,4.99,0
2026-03-24,WIDGET-BLUE,16,19.99,0
2026-03-24,WIDGET-RED,10,19.99,0
2026-03-25,CABLE-USBC,41,9.99,0
2026-03-25,CASE-CLEAR,4,14.99,0
2026-03-25,CHARGER-65W,14,39.99,0
2026-03-25,GADGET-MINI,9,24.99,0
2026-03-25,GADGET-PRO,17,49.99,0
2026-03-25,SCREEN-GUARD,4,12.99,0
2026-03-25,STAND-ALU,7,29.99,0
2026-03-25,STICKER-PACK,1,4.99,0
2026-03-25,WIDGET-BLUE,19,19.99,0
2026-03-25,WIDGET-RED,29,19.99,0
2026-03-26,CABLE-USBC,54,9.99,0
2026-03-26,CASE-CLEAR,16,14.99,0
2026-03-26,CHARGER-65W,14,39.99,0
2026-03-26,GADGET-MINI,14,24.99,0
2026-03-26,GADGET-PRO,15,49.99,0
2026-03-26,SCREEN-GUARD,8,12.99,0
2026-03-26,STAND-ALU,5,29.99,0
2026-03-26,STICKER-PACK,14,4.99,0
2026-03-26,WIDGET-BLUE,27,19.99,0
2026-03-26,WIDGET-RED,20,19.99,0
2026-03-27,CABLE-USBC,41,9.99,0
2026-03-27,CASE-CLEAR,8,14.99,0
2026-03-27,CHARGER-65W,17,39.99,0
2026-03-27,GADGET-MINI,4,24.99,0
2026-03-27,GADGET-PRO,17,49.99,0
2026-03-27,SCREEN-GUARD,1,12.99,0
2026-03-27,STAND-ALU,3,29.99,0
2026-03-27,STICKER-PACK,8,4.99,0
2026-03-27,WIDGET-BLUE,20,19.99,0
2026-03-27,WIDGET-RED,22,19.99,0
2026-03-28,CABLE-USBC,49,9.99,0
2026-03-28,CASE-CLEAR,19,14.99,0
2026-03-28,CHARGER-65W,16,39.99,0
2026-03-28,GADGET-MINI,6,24.99,0
2026-03-28,GADGET-PRO,27,49.99,0
2026-03-28,SCREEN-GUARD,4,12.99,0
2026-03-28,STAND-ALU,1,29.99,0
2026-03-28,STICKER-PACK,1,4.99,0
2026-03-28,WIDGET-BLUE,28,19.99,0
2026-03-28,WIDGET-RED,21,19.99,0
2026-03-29,CABLE-USBC,56,9.99,0
2026-03-29,CASE-CLEAR,13,14.99,0
2026-03-29,CHARGER-65W,26,39.99,0
2026-03-29,GADGET-MINI,10,24.99,0
2026-03-29,GADGET-PRO,16,49.99,0
2026-03-29,SCREEN-GUARD,6,12.99,0
2026-03-29,STAND-ALU,8,29.99,0
2026-03-29,STICKER-PACK,2,4.99,0
2026-03-29,WIDGET-BLUE,18,19.99,0
2026-03-29,WIDGET-RED,46,19.99,0
2026-03-30,CABLE-USBC,54,9.99,0
2026-03-30,CASE-CLEAR,1,14.99,0
2026-03-30,CHARGER-65W,5,39.99,0
2026-03-30,GADGET-MINI,20,24.99,1
2026-03-30,GADGET-PRO,16,49.99,0
2026-03-30,SCREEN-GUARD,4,12.99,0
2026-03-30,STAND-ALU,1,29.99,0
2026-03-30,STICKER-PACK,4,4.99,0
2026-03-30,WIDGET-BLUE,9,19.99,0
2026-03-30,WIDGET-RED,23,19.99,0
2026-03-31,CABLE-USBC,33,9.99,0
2026-03-31,CASE-CLEAR,3,14.99,0
2026-03-31,CHARGER-65W,12,39.99,0
2026-03-31,GADGET-MINI,14,24.99,0
2026-03-31,GADGET-PRO,25,49.99,0
2026-03-31,SCREEN-GUARD,13,12.99,0
2026-03-31,STAND-ALU,6,29.99,0
2026-03-31,STICKER-PACK,8,4.99,1
2026-03-31,WIDGET-BLUE,19,19.99,0
2026-03-31,WIDGET-RED,32,19.99,0
2026-04-01,CABLE-USBC,65,9.99,0
2026-04-01,CASE-CLEAR,6,14.99,0
2026-04-01,CHARGER-65W,20,39.99,0
2026-04-01,GADGET-MINI,11,24.99,0
2026-04-01,GADGET-PRO,23,49.99,0
2026-04-01,SCREEN-GUARD,15,12.99,0
2026-04-01,STAND-ALU,1,29.99,0
2026-04-01,STICKER-PACK,7,4.99,0
2026-04-01,WIDGET-BLUE,33,19.99,0
2026-04-01,WIDGET-RED,38,19.99,0
2026-04-02,CABLE-USBC,63,9.99,0
2026-04-02,CASE-CLEAR,8,14.99,0
2026-04-02,CHARGER-65W,29,39.99,0
2026-04-02,GADGET-MINI,16,24.99,0
2026-04-02,GADGET-PRO,46,49.99,0
2026-04-02,SCREEN-GUARD,3,12.99,0
2026-04-02,STAND-ALU,9,29.99,0
2026-04-02,STICKER-PACK,10,4.99,0
2026-04-02,WIDGET-BLUE,25,19.99,0
2026-04-02,WIDGET-RED,42,19.99,0
2026-04-03,CABLE-USBC,40,9.99,0
2026-04-03,CASE-CLEAR,6,14.99,0
2026-04-03,CHARGER-65W,15,39.99,0
2026-04-03,GADGET-MINI,6,24.99,0
2026-04-03,GADGET-PRO,22,49.99,0
2026-04-03,SCREEN-GUARD,8,12.99,1
2026-04-03,STICKER-PACK,2,4.99,0
2026-04-03,WIDGET-BLUE,21,19.99,0
2026-04-03,WIDGET-RED,27,19.99,0
2026-04-04,CABLE-USBC,44,9.99,0
2026-04-04,CASE-CLEAR,3,14.99,0
2026-04-04,CHARGER-65W,12,39.99,0
2026-04-04,GADGET-MINI,14,24.99,0
2026-04-04,GADGET-PRO,21,49.99,0
2026-04-04,SCREEN-GUARD,8,12.99,0
2026-04-04,STAND-ALU,9,29.99,0
2026-04-04,STICKER-PACK,11,4.99,0
2026-04-04,WIDGET-BLUE,24,19.99,0
2026-04-04,WIDGET-RED,23,19.99,0
2026-04-05,CABLE-USBC,45,9.99,0
2026-04-05,CASE-CLEAR,3,14.99,0
2026-04-05,CHARGER-65W,28,39.99,0
2026-04-05,GADGET-MINI,15,24.99,0
2026-04-05,GADGET-PRO,24,49.99,0
2026-04-05,SCREEN-GUARD,5,12.99,0
2026-04-05,STAND-ALU,3,29.99,0
2026-04-05,STICKER-PACK,2,4.99,0
2026-04-05,WIDGET-BLUE,21,19.99,0
2026-04-05,WIDGET-RED,30,19.99,0
2026-04-06,CABLE-USBC,56,9.99,0
2026-04-06,CASE-CLEAR,14,14.99,0
2026-04-06,CHARGER-65W,17,39.99,0
2026-04-06,GADGET-MINI,11,24.99,0
2026-04-06,GADGET-PRO,24,49.99,0
2026-04-06,SCREEN-GUARD,8,12.99,0
2026-04-06,STAND-ALU,11,29.99,0
2026-04-06,STICKER-PACK,1,4.99,0
2026-04-06,WIDGET-BLUE,18,19.99,0
2026-04-06,WIDGET-RED,36,19.99,0
2026-04-07,CABLE-USBC,43,9.99,0
2026-04-07,CASE-CLEAR,2,14.99,0
2026-04-07,CHARGER-65W,12,39.99,0
2026-04-07,GADGET-MINI,4,24.99,0
2026-04-07,GADGET-PRO,20,49.99,0
2026-04-07,SCREEN-GUARD,13,12.99,0
2026-04-07,STAND-ALU,1,29.99,0
2026-04-07,STICKER-PACK,4,4.99,0
2026-04-07,WIDGET-BLUE,11,19.99,0
2026-04-07,WIDGET-RED,20,19.99,0
2026-04-08,CABLE-USBC,46,9.99,0
2026-04-08,CASE-CLEAR,13,14.99,1
2026-04-08,CHARGER-65W,16,39.99,0
2026-04-08,GADGET-MINI,12,24.99,0
2026-04-08,GADGET-PRO,13,49.99,1
2026-04-08,SCREEN-GUARD,4,12.99,0
2026-04-08,STAND-ALU,4,29.99,0
2026-04-08,STICKER-PACK,6,4.99,0
2026-04-08,WIDGET-BLUE,12,19.99,0
2026-04-08,WIDGET-RED,23,19.99,0
2026-04-09,CABLE-USBC,35,9.99,0
2026-04-09,CASE-CLEAR,9,14.99,0
2026-04-09,CHARGER-65W,16,39.99,0
2026-04-09,GADGET-MINI,5,24.99,0
2026-04-09,GADGET-PRO,11,49.99,0
2026-04-09,SCREEN-GUARD,3,12.99,0
2026-04-09,STICKER-PACK,4,4.99,0
2026-04-09,WIDGET-BLUE,24,19.99,0
2026-04-09,WIDGET-RED,28,19.99,0
2026-04-10,CABLE-USBC,49,9.99,0
2026-04-10,CASE-CLEAR,9,14.99,0
2026-04-10,CHARGER-65W,17,39.99,0
2026-04-10,GADGET-MINI,8,24.99,0
2026-04-10,GADGET-PRO,14,49.99,0
